,Unnamed: 0,fcfp_binary,fcfp_prob,ecfp_binary,ecfp_prob,p2gob_binary,p2gob_prob,secfp_binary,secfp_prob,feat_binary,feat_prob,p2map_binary,p2map_prob,mor_binary,mor_prob,pat_binary,pat_prob,tor_binary,tor_prob,lay_binary,lay_prob,sum_binary,sum_prob,SMILES,ID
1078,1078,0.0,0.0011467438,0.0,0.00058118923,0.0,0.0011683393,0.0,0.010255737,0.0,0.005027275,0.0,0.007184947,0.0,0.00036923654,0.0,0.06547612,0.0,0.015787918,0.0,0.0072803437,0.0,0.11427785,O=C(NCC=1C=CC=CC=1[Cl])C=4/C=C(/NC=2N=CC(=CN=2)C3=CC(C)=CC=C3)C=CC=4,L369-0083
1079,1079,0.0,0.019389536,0.0,0.01740427,0.0,0.0033693858,0.0,0.03146218,0.0,0.0010134693,0.0,0.0318338,1.0,0.8314281,0.0,0.18763062,0.0,0.0106603205,0.0,0.003106857,1.0,1.1372985,O=C(N1CCN(CC1)c2ccccc2)c3cnn4c(ccnc34)c5ccc6OCOc6c5,L390-2626
1080,1080,0.0,0.01501585,0.0,0.04221209,0.0,0.0008243273,0.0,0.12031491,0.0,0.0022820586,0.0,0.001027501,1.0,0.5670999,0.0,0.15347202,0.0,0.13476388,0.0,0.006716896,1.0,1.0437294,C(c1cc(cc(c1)F)F)NC(c1cnn2c(ccnc12)c1ccc2c(c1)OCO2)=O,L390-2661
1081,1081,0.0,0.076035626,0.0,0.10175605,0.0,0.00986418,0.0,0.12050342,0.0,0.0112416055,0.0,0.0014649397,0.0,0.097866766,0.0,0.04473906,0.0,0.03312089,0.0,0.00681349,0.0,0.50340605,Cc1ccc(Cn2nnc3cc(ccc23)C(=O)Nc4ccc(C)cc4)cc1,L455-0672
1082,1082,0.0,0.043394174,0.0,0.05475985,0.0,0.008636194,0.0,0.08713988,0.0,0.005789919,0.0,0.0013343951,0.0,0.04821193,0.0,0.03405737,0.0,0.0066053714,0.0,0.004436884,0.0,0.29436597,Cc1ccc(NC(=O)c2ccc3c(c2)nnn3Cc4ccccc4)cc1,L455-0950F
1083,1083,0.0,0.003210115,0.0,0.0034202582,0.0,0.016556075,0.0,0.004639612,0.0,0.0062354472,0.0,0.21509543,0.0,0.0027334348,0.0,0.045527868,0.0,0.056418456,0.0,6.49699e-05,0.0,0.35390165,CC(Oc1ccc(cc1)c2cnc3ccccc3n2)C(=O)Nc4ccccn4,L466-0607
1084,1084,0.0,0.0092519075,0.0,0.009498758,0.0,0.011067643,0.0,0.0014174131,0.0,0.0002544112,0.0,0.017657792,0.0,0.0011807501,0.0,0.07965908,0.0,0.0022393165,0.0,0.010498294,0.0,0.14272538,Cc1cc(ccc1F)NC(C1CCN(CC1)c1c(C#N)cnc2ccc(cc12)OC)=O,L483-0192
1085,1085,0.0,0.0013912683,0.0,0.0012666093,0.0,0.00048628708,0.0,0.0018697086,0.0,0.00015048501,0.0,0.091483094,0.0,0.005437472,0.0,0.18826252,0.0,0.0031997503,0.0,0.0051910547,0.0,0.29873827,Cc1ccc(NC(=O)N2CCC(CC2)N3C=Nc4ccc(Cl)cc4C3=O)cc1,L486-0499
1086,1086,0.0,0.030896364,0.0,0.10782109,0.0,0.015571913,0.0,0.14369793,0.0,0.0046090856,0.0,0.0038606487,0.0,0.03124205,0.0,0.14521569,0.0,0.024655519,0.0,0.002011125,0.0,0.5095814,Cc1ccc(F)c2C(=O)C3=C(CCN(CC(=O)Nc4ccc(Cl)cc4)C3)Nc12,L489-1901
1087,1087,0.0,0.004356969,0.0,0.0034291898,0.0,0.0009606426,0.0,0.07614225,0.0,0.034480963,0.0,0.007075964,0.0,0.0035001389,0.0,0.077669516,0.0,0.04906266,0.0,0.015355296,0.0,0.27203357,O=C(NCC/C1=C/C=CC=C1)C=2C=C(C=CC=2)C=3C=C(N=CN=3)O/C4=C/C(OC)=CC=C4,L534-0343
1088,1088,0.0,0.0019731882,0.0,0.008482655,0.0,0.0028043366,0.0,0.011605661,0.0,0.0010402572,0.0,7.456944e-05,0.0,0.043344945,0.0,0.012354167,0.0,0.004840615,0.0,3.9789924e-05,0.0,0.08656018,CN1C(=Nc2cc3OCOc3cc2C1=O)SCc4onc(n4)c5ccc(C)cc5,L541-0201
1089,1089,0.0,0.0018851294,0.0,0.005271928,0.0,0.00077369664,0.0,0.007199128,0.0,0.008138922,0.0,0.0013744887,0.0,0.027340863,0.0,0.30983847,0.0,0.028770585,0.0,1.0830565e-05,0.0,0.39060405,COc1ccc(cc1)c2ncc3C(=O)N(Cc4cccnc4)C(=O)N(C)c3n2,L559-0796
1090,1090,0.0,0.0017818259,0.0,0.0024798785,0.0,0.0010698879,0.0,0.040008094,0.0,0.012159431,0.0,0.010591768,0.0,0.0051509086,0.0,0.05766872,0.0,0.005550367,0.0,1.35017335e-05,0.0,0.13647439,O=C1N(C=C/N=C1/NC(=O)NCCC=2C=CC=CC=2)C3=CC([Cl])=C(C=C3)OC,L606-0086
1091,1091,0.0,0.012440872,0.0,0.0050939177,0.0,0.0040729768,0.0,0.030120866,0.0,0.01801306,0.0,0.0005328289,0.0,0.018468661,0.0,0.05185769,0.0,0.0021003247,0.0,5.8717446e-06,0.0,0.14270706,COc1cc(OC)cc(c1)C(=O)NC2=NC=CN(C2=O)c3ccc(F)c(Cl)c3,L607-0027
1092,1092,0.0,0.00021977286,0.0,0.00022507511,0.0,0.00047921267,0.0,0.008190056,0.0,0.0031117313,0.0,0.0033054887,0.0,0.0014030472,0.0,0.39957216,0.0,0.011650691,0.0,0.0002055814,0.0,0.42836282,COc1ccc(CNC(=O)CCc2c(nc3ccccn23)c4ccccc4)cc1,L609-2064
1093,1093,0.0,0.00081457186,0.0,0.0004200913,0.0,0.015552164,0.0,0.011898353,0.0,0.00056970184,0.0,0.053979453,0.0,0.001830922,0.0,0.0021957182,0.0,0.12611958,0.0,4.3147065e-05,0.0,0.2134237,Clc1ccc2[nH]c(cc2c1)c3onc(n3)c4ccc5c(c4)ncn5CCC(=O)N6CCCC6,L700-0162
1094,1094,0.0,0.0005379547,0.0,0.000612801,0.0,0.007482,0.0,0.0041920454,0.0,0.0067614117,0.0,0.0022140946,0.0,0.00049231417,0.0,0.06495484,0.0,0.0038750176,0.0,2.0662544e-07,0.0,0.09112269,COc1cccc(CNC(=O)c2nnn(c3ccccc3Cl)c2c4cccnc4)c1,L806-0221
1095,1095,0.0,0.0029017634,0.0,0.0029160238,0.0,0.009387232,0.0,0.021778075,0.0,0.021091947,0.0,0.0005268675,0.0,0.002481991,0.0,0.09584021,0.0,0.015858613,0.0,1.18755615e-05,0.0,0.1727946,COc1ccc(cc1)n2nnc(C(=O)NCc3ccccc3)c2c4cccnc4,L806-0284
1096,1096,0.0,0.016289553,0.0,0.018146114,0.0,0.0016846573,0.0,0.021115411,0.0,0.0070536896,0.0,0.030769363,0.0,0.005895552,0.0,0.06289315,0.0,0.0088400375,0.0,0.0008368709,0.0,0.17352441,Cc1ccc(cc1C)n2nnc(C(=O)Nc3ccc4OCCOc4c3)c2c5cccnc5,L806-1598
1097,1097,0.0,0.005881333,0.0,0.013541113,0.0,0.003121008,0.0,0.0038842882,0.0,0.051856432,0.0,0.0045621637,0.0,0.002986407,0.0,0.11374863,0.0,0.0071226475,0.0,0.25090927,0.0,0.4576133,COc1ccc2oc(c(C)c2c1)c3noc(n3)c4cc5ccccc5[nH]4,L822-0835
1098,1098,0.0,0.015781416,0.0,0.011138559,0.0,0.033544958,0.0,0.05793695,0.0,0.2039115,0.0,0.009420293,0.0,0.008704995,0.0,0.032794032,0.0,0.34468868,0.0,0.4738848,0.0,1.1918062,CCN1C(=O)COc2ccc(cc12)c3noc(n3)c4cc5ccccc5[nH]4,L834-0664
1099,1099,0.0,0.0010503354,0.0,0.0014400086,0.0,0.024881283,0.0,0.05782926,0.0,0.006145037,0.0,0.07638539,0.0,0.0069012996,0.0,0.06097999,0.0,0.0053355647,0.0,0.00045626442,0.0,0.24140443,[Cl]/C1=C/C=C(C=C1)C=2OC(=NN=2)C3=CC=C/N=C3/NC/C4=C/C=NC=C4,M034-2013
1100,1100,0.0,0.0010268239,0.0,0.00016197922,0.0,0.09060029,0.0,0.007852462,0.0,0.0016628245,0.0,0.019163372,0.0,0.0011992557,0.0,0.07095977,0.0,0.0009083309,0.0,5.68302e-05,0.0,0.19359194,O=C(NCCN1CCCCC1)C2CCN(CC2)c3ncccc3c4onc(n4)c5ccccc5,M136-0332
1101,1101,0.0,0.039289016,0.0,0.13036264,0.0,0.011192564,0.0,0.04101293,0.0,0.03265748,0.0,0.01651823,0.0,0.015458582,0.0,0.012953602,0.0,0.019293549,0.0,0.00116503,0.0,0.31990364,C(C(Nc1nnc[nH]1)=O)Sc1c2cc(c3ccc(cc3)[Cl])nn2ccn1,M191-0076
1102,1102,0.0,0.0039088503,0.0,0.0055461866,0.0,0.00062488794,0.0,0.018596701,0.0,0.0019568212,1.0,0.64074266,0.0,0.04130737,0.0,0.15076599,0.0,0.021615447,0.0,3.846377e-05,1.0,0.88510334,C(c1ccccc1)NC(c1ccc2c(CN(CCO2)C(c2cccnc2)=O)c1)=O,M248-0399
1103,1103,0.0,0.012104265,0.0,0.01625027,0.0,0.0010175437,0.0,0.0026442618,0.0,0.021724632,0.0,0.25898293,0.0,0.069205806,0.0,0.06232949,0.0,0.003943773,0.0,0.0037803452,0.0,0.4519833,CC(=O)Nc1cccc(c1C)c2onc(n2)c3cccc(c3)c4ccn[nH]4,M321-0033
1104,1104,0.0,0.02629312,0.0,0.098188855,0.0,0.0010427668,0.0,0.0060637062,0.0,0.01207856,0.0,0.04106039,0.0,0.08014372,0.0,0.04541152,0.0,0.023942351,0.0,0.0001713825,0.0,0.3343964,CC(=O)Nc1ccc(cc1)c2onc(n2)c3cccc(c3)c4ccn[nH]4,M321-0195
1105,1105,0.0,0.018376688,0.0,0.02282814,0.0,0.0037141615,0.0,0.051388264,0.0,0.074318685,0.0,0.07196821,0.0,0.0157875,0.0,0.023080999,0.0,0.11768644,0.0,0.0076053664,0.0,0.40675446,o1nc(nc1c2cc3ccccc3[nH]2)c4cccc(c4)c5ccn[nH]5,M321-0204
1106,1106,0.0,0.011212096,0.0,0.016568413,0.0,0.015471293,0.0,0.11604052,0.0,0.47160724,0.0,0.024346685,0.0,0.026632199,0.0,0.054967403,0.0,0.17293547,0.0,0.00096307875,0.0,0.9107444,CN1C(=O)Oc2cc(ccc12)c3noc(n3)c4cc5ccccc5[nH]4,M355-0204
1107,1107,0.0,0.0010344464,0.0,0.0005775543,0.0,0.00022812422,0.0,0.0013620417,0.0,0.00020700623,0.0,0.0049711387,0.0,0.0025949485,0.0,0.03427897,0.0,0.0065783537,0.0,0.0002821446,0.0,0.05211473,C1CC(CN(C1)C(Cc1ccc(cc1)F)=O)c1ccnc(Nc2ccccc2)n1,M373-0111
1108,1108,0.0,0.00054204743,0.0,0.00047622708,0.0,0.0001632835,0.0,0.0034010971,0.0,0.0007126244,0.0,0.002524669,0.0,0.0005543138,0.0,0.24323379,0.0,0.0035048472,0.0,0.0011702363,0.0,0.25628313,Cc1cccc(Nc2nccc(n2)C3CCCN(C3)C(=O)c4occc4)c1,M373-0379
1109,1109,0.0,0.010141893,0.0,0.031837355,0.0,0.0007486426,0.0,0.03383233,0.0,0.0017657075,0.0,0.2763605,0.0,0.07330282,0.0,0.12093107,0.0,0.02890545,0.0,1.8959268e-05,0.0,0.57784474,C(c1ccccc1)NC(c1ccc2c(CN(CCO2)C(c2cncnc2)=O)c1)=O,M400-0270
1110,1110,0.0,0.008243807,0.0,0.015189492,0.0,0.0045520365,0.0,0.011401098,0.0,0.08620531,0.0,0.017013725,0.0,0.0020061505,0.0,0.05577787,1.0,0.5684788,0.0,0.004714776,1.0,0.7735831,CCc1oc2ccc(cc2n1)c3noc(CCc4c[nH]c5ccccc45)n3,M416-0491
1111,1111,0.0,0.0015173242,0.0,0.0059843226,0.0,0.00042917763,0.0,0.009045403,0.0,0.0024049398,0.0,0.008279085,0.0,0.008881572,0.0,0.022728188,0.0,0.0161912,0.0,0.0013419206,0.0,0.07680313,Cc1ccc(CNC(=O)Cc2c[nH]c3ncccc23)cc1C,M508-0633
1112,1112,0.0,0.0016007144,0.0,0.0028293096,0.0,0.0009081842,0.0,0.014665556,0.0,0.008928833,0.0,0.010496952,0.0,0.004211254,0.0,0.0368399,0.0,0.044451777,0.0,0.04010351,0.0,0.165036,CCC(NC(=O)Cc1c[nH]c2ncccc12)c3cccs3,M508-0668
1113,1113,0.0,0.0019333102,0.0,0.0049036276,0.0,0.0008396314,0.0,0.006034809,0.0,0.00015446157,0.0,0.08516659,0.0,0.0017706036,0.0,0.05815691,0.0,0.017024862,0.0,9.179689e-05,0.0,0.17607659,Fc1cccc(CNC(=O)C2CCN(CCc3c[nH]c4ncccc34)CC2)c1,M513-1938
1114,1114,0.0,0.0020240436,0.0,0.0012217885,0.0,0.006072901,0.0,0.0014031541,0.0,0.0002554875,0.0,0.038945556,0.0,0.00028775114,0.0,0.010403143,0.0,0.00046870747,0.0,0.00066968444,0.0,0.06175222,COc1ccccc1N1CCN(CC1)C(c1ccc2c(c1)c(ncn2)N1CCCC1)=O,M628-0057
1115,1115,0.0,0.0041952324,0.0,0.0029975902,0.0,0.006166564,0.0,0.0075253462,0.0,0.0010367904,0.0,0.025802046,0.0,0.0024674311,0.0,0.019893873,0.0,0.0012724396,0.0,0.00010892881,0.0,0.07146624,Cc1cccc(c1)N1CCN(CC1)C(c1ccc2c(c1)c(ncn2)N1CCCC1)=O,M628-0149
1116,1116,0.0,0.008038959,0.0,0.007634287,0.0,0.0030628177,0.0,0.0030678494,0.0,0.00068034575,0.0,0.03141676,0.0,0.004301342,0.0,0.013738398,0.0,0.0029397244,0.0,1.0708725e-05,0.0,0.07489119,CC1CCN(CC1)C(c1ccc2c(c1)c(ncn2)N1CCCCC1)=O,M628-0340
1117,1117,0.0,0.0013088974,0.0,0.0025534562,0.0,0.00037782718,0.0,0.0030221501,0.0,0.011593528,0.0,1.9257772e-05,0.0,0.00044796834,0.0,0.116960324,0.0,0.006036746,0.0,0.023995506,0.0,0.16631566,O=C(NC=1/C=C(/C)C([F])=CC=1)C=2[S]C(=NC=2C)NC=3/C=C(/OC)C=CC=3,M830-6724
1118,1118,0.0,0.014627258,0.0,0.019119013,0.0,0.021084934,0.0,0.011879604,0.0,0.008729084,0.0,0.038062148,0.0,0.034515604,0.0,0.018031374,0.0,0.0019391964,0.0,0.00041124044,0.0,0.16839945,CC(=O)O[C@H]1C[C@@](C)(O)[C@@H]2C[C@H]3C(OC(=O)C3=C)C=C(C)[C@@H]12,N002-0028
1119,1119,0.0,0.004914491,0.0,0.0055075334,0.0,0.04703921,0.0,0.011083921,0.0,0.001545551,0.0,0.012176264,0.0,0.13584262,0.0,0.01654328,0.0,0.0363701,0.0,0.00046220826,0.0,0.27148518,CC(C)(OC(=O)c1ccc(Cl)cc1Cl)[C@@H]2Cc3cc4C=CC(=O)Oc4cc3O2,N005-0007
1120,1120,0.0,0.06292681,0.0,0.1941341,0.0,0.008023231,0.0,0.0033759978,0.0,0.008237899,0.0,0.004431164,0.0,0.03824111,0.0,0.012433709,0.0,0.21978986,0.0,0.00037442686,0.0,0.55196834,CC1(C)Oc2ccc3C=CC(=O)Oc3c2C/C/1=N/NC(=O)N,N005-0009
1121,1121,0.0,0.016500412,0.0,0.06319346,0.0,0.009743458,0.0,0.04413531,0.0,0.0070431335,0.0,0.024730863,0.0,0.0051828455,0.0,0.020402899,0.0,0.02283714,0.0,0.008800435,0.0,0.22256996,Oc1ccc2ccccc2c1\C=N\c3ccc(cc3)[N+](=O)[O-],N007-0023
1122,1122,0.0,0.026961314,0.0,0.027785182,0.0,0.016064238,0.0,0.058832098,0.0,0.0046484335,0.0,0.024185458,0.0,0.028013667,0.0,0.057135753,0.0,0.012243517,0.0,0.0010867903,0.0,0.25695646,Oc1ccc2ccccc2c1\C=N\c3cccc4ccccc34,N007-0024
1123,1123,0.0,0.0037595101,0.0,0.002301679,0.0,0.0052884948,0.0,0.0029775794,0.0,0.002981551,0.0,0.000549616,0.0,0.015928986,0.0,0.03329354,0.0,0.019738276,0.0,0.023095664,0.0,0.1099149,COc1cc(O)c2C(=O)c3c(OC)c(OC)ccc3Oc2c1,N025-0014
1124,1124,0.0,0.018791726,0.0,0.026449325,0.0,0.016840555,0.0,0.111384235,0.0,0.0151151605,0.0,0.054503795,0.0,0.031714316,0.0,0.05618834,0.0,0.032862917,0.0,0.00208026,0.0,0.36593062,CC=1N=CC=C3C=1NC=2C=C(C=CC=23)OC,N036-0105
1125,1125,0.0,0.022572903,0.0,0.021991162,0.0,0.0051808446,0.0,0.0043543302,0.0,0.00038786532,0.0,0.008755067,0.0,0.00940351,0.0,0.017066814,0.0,0.0017359931,0.0,0.0002489404,0.0,0.09169743,COc1cc(ccc1O)C(=O)OC2CC3CCC2(C)C3(C)C,N037-0032
1126,1126,0.0,0.008371636,0.0,0.0033106802,0.0,0.0847605,0.0,0.004792703,0.0,0.0037207506,0.0,0.050558645,0.0,0.011057913,0.0,0.021771753,0.0,0.0016395086,0.0,5.3884887e-05,0.0,0.190038,C\C(=C/COC1=CC(=O)Nc2ccccc12)\CCC3OC(C)(C)OC3(C)C,N038-0004
1127,1127,0.0,0.010922515,0.0,0.0049014264,0.0,0.0011159286,0.0,0.011274041,0.0,0.006208111,0.0,0.0008504975,0.0,0.018247398,0.0,0.0061375913,0.0,0.0067358757,0.0,0.04498779,0.0,0.11138117,OC=3C=CC2=C(N=C1OC=C/C1=C2\OC)C=3OC,N039-0019
1128,1128,0.0,0.004544599,0.0,0.0024880734,0.0,0.09475467,0.0,0.006945503,0.0,0.0077885194,0.0,0.09123063,0.0,0.003598287,0.0,0.010045195,0.0,0.004791615,0.0,0.0001598793,0.0,0.22634697,O=C2/C=C(/OC/C=C(\C)CC[C@](O)([H])C(O)(C)C)C=1C=CC=CC=1N2,N042-0040
1129,1129,0.0,0.018028645,0.0,0.0065576397,0.0,0.35919973,0.0,0.0019296948,0.0,0.0060900534,0.0,0.08972985,0.0,0.0033435784,0.0,0.08250321,0.0,0.06693826,0.0,0.0001445117,0.0,0.6344652,CN[C@H]1CCc2cc(OC)c(OC)c(OC)c2C3=CC=C(NCCO)C(=O)C=C13,N051-0056
1130,1130,0.0,0.0064186812,0.0,0.0027090602,0.0,0.0015493259,0.0,0.004901569,0.0,0.0041295304,0.0,0.000120681165,0.0,0.011210754,0.0,0.0051889126,0.0,0.015746376,0.0,0.0068018315,0.0,0.058776725,O=C(C)OC=3C=CC2=C(N=C1OC=C/C1=C2\OC)C=3OC,N058-0069
1131,1131,0.0,0.00071188627,0.0,0.00067290553,0.0,0.0002337749,0.0,0.060833298,0.0,0.0021197728,0.0,8.805662e-05,0.0,0.005486656,0.0,0.031820368,0.0,0.0021541105,0.0,1.6995205e-06,0.0,0.104122534,O=C2N1[C@]([H])([S]C(C)(C)[C@]1([H])C([O-])=O)[C@@]2([H])NC(=O)C=3C(=NOC=3C)C4=CC=CC=C4,N084-1035
1132,1132,0.0,0.009494727,0.0,0.022917172,0.0,0.010528672,0.0,0.01378303,0.0,0.043663748,0.0,0.25890416,0.0,0.025111621,0.0,0.030351672,0.0,0.019246213,0.0,0.28163362,0.0,0.7156346,O=C2N1CC[C@](O)([H])C1=NC3=CC=CC=C23,N094-0017
1133,1133,0.0,0.006913222,0.0,0.01584733,0.0,0.00031244714,0.0,0.0035220892,0.0,0.0005372222,0.0,1.302627e-05,0.0,0.02168694,0.0,0.26347715,0.0,0.0037785913,0.0,0.028265126,0.0,0.3443531,CCCCCSc1nsc(NC(=O)CN2CC3CC(C2)C4=CC=CC(=O)N4C3)n1,N099-0001
1134,1134,0.0,0.008554704,0.0,0.024320388,0.0,0.0011012979,0.0,0.0060019884,0.0,0.009388381,0.0,0.0012763849,0.0,0.37407598,1.0,0.55894756,0.0,0.0025922102,0.0,0.29548874,1.0,1.2817476,CCc1cnc(NC(=O)CN2CC3CC(C2)C4=CC=CC(=O)N4C3)s1,N099-0011
1135,1135,0.0,0.05705019,0.0,0.007981347,0.0,0.111075655,0.0,0.06934639,0.0,0.038542416,0.0,0.21255614,0.0,0.070812196,0.0,0.021903884,0.0,0.065204956,0.0,0.018208202,0.0,0.6726814,O=C2C1=CC=CC=C1OC=3C=CC=CC2=3,N105-0092
1136,1136,0.0,0.034942295,0.0,0.091537036,0.0,0.0034966809,0.0,0.0042147995,0.0,0.0029742017,0.0,0.0011704899,0.0,0.05994691,0.0,0.07910006,0.0,0.19858013,0.0,0.005846831,0.0,0.4818094,COc1cc2C=C(Oc3ccc4C=CC(=O)Oc4c3)C(=O)Oc2cc1OC(=O)C,N105-0117
1137,1137,0.0,0.010268534,0.0,0.0002025836,0.0,0.0072101136,0.0,0.006086331,0.0,0.0010414876,0.0,3.399178e-05,0.0,0.030908965,0.0,0.058063317,0.0,0.04551853,0.0,0.031671222,0.0,0.19100508,COC1=C(Oc2cc(OC)c(OC(=O)C)c(OC)c2C1=O)c3ccc(OC)c(OC(=O)C)c3,N105-0119
1138,1138,0.0,0.009542498,0.0,0.021741977,0.0,0.01073387,0.0,0.022314705,0.0,0.07101541,0.0,0.005656884,0.0,0.037184227,0.0,0.01081208,0.0,0.08684992,0.0,1.1152971e-05,0.0,0.27586272,Fc1ccc(Cl)cc1c2onc(n2)C3=CNC(=O)C=C3,P029-0149
1139,1139,0.0,0.007922386,0.0,0.012347438,0.0,0.06501375,0.0,0.084890276,0.0,0.0032279533,0.0,0.18488313,0.0,0.12138769,0.0,0.3741707,0.0,0.030897979,0.0,0.040810235,0.0,0.92555153,Cc1ccc(C)c(c1)N1CCN(CC1)C(c1cc(cn1C)c1ccncc1)=O,P076-0224
1140,1140,0.0,0.018561125,0.0,0.030930657,0.0,0.029240437,0.0,0.15185305,0.0,0.04011286,0.0,0.18694888,0.0,0.23888282,0.0,0.30622447,0.0,0.2505613,0.0,0.0881985,0.0,1.3415142,CCn1cc(cc1C(N1CCN(CC1)c1ccc(cc1)[Cl])=O)c1ccncc1,P076-1220
1141,1141,0.0,0.017003417,0.0,0.036042538,0.0,0.018967917,0.0,0.030303067,0.0,0.02906564,0.0,0.20948708,0.0,0.059714157,0.0,0.079186976,0.0,0.30764073,0.0,0.043376125,0.0,0.8307877,CCCn1cc(cc1C(N1CCC(C)CC1)=O)c1ccncc1,P076-1448
1142,1142,0.0,0.0039407224,0.0,0.0098190475,0.0,0.41478744,0.0,0.034210794,0.0,0.03366803,0.0,0.002315446,0.0,0.009468364,0.0,0.12867485,0.0,0.025111448,0.0,0.0011219617,0.0,0.66311806,O=C(Nc1ccc2nnc(c3ccc(cc3)C(=O)NCCc4ccncc4)n2c1)C5CCC5,P085-1127
1143,1143,0.0,0.008051098,0.0,0.027973402,1.0,0.6539131,0.0,0.1326495,0.0,0.085630044,0.0,0.007192281,0.0,0.020772118,0.0,0.07253971,0.0,0.07223616,0.0,0.00021867383,1.0,1.081176,CN(C)CCNC(=O)c1ccc(cc1)c2nnc3ccc(NC(=O)C4CCC4)cn23,P085-1135
1144,1144,0.0,0.0063319453,0.0,0.018114336,0.0,0.060888167,0.0,0.006631664,0.0,0.009347059,0.0,0.026829975,0.0,0.007616956,0.0,0.057515003,0.0,0.015956065,0.0,0.00012200459,0.0,0.20935316,CCCN(C)C(=O)c1ccc(cc1)c2nnc3ccc(NC(=O)C4CCC4)cn23,P085-1148
1145,1145,0.0,0.009049752,0.0,0.019898085,0.0,0.060888167,0.0,0.014142897,0.0,0.005334424,0.0,0.006599713,0.0,0.0133989295,0.0,0.057273626,0.0,0.03214155,0.0,5.8615293e-05,0.0,0.21878576,CCN(CC)C(=O)c1ccc(cc1)c2nnc3ccc(NC(=O)C4CCC4)cn23,P085-1154
1146,1146,0.0,0.0048293425,0.0,0.005553952,0.0,0.46197894,0.0,0.03305942,0.0,0.015172895,0.0,0.00252699,0.0,0.005658649,0.0,0.09552391,0.0,0.015915642,0.0,0.0022797752,0.0,0.64249945,CC(NC(=O)c1ccc(cc1)c2nnc3ccc(NC(=O)C4CCC4)cn23)c5cccs5,P085-1159
1147,1147,0.0,0.012573462,0.0,0.0046894187,0.0,0.027567256,0.0,0.0048653833,0.0,0.004135255,0.0,0.07939341,0.0,0.05277294,0.0,0.16242017,0.0,0.013226307,0.0,0.019547427,0.0,0.38119102,C1C(N(Cc2ccccc2)c2ccc(cc12)C(N1CCN(CC1)c1ccccn1)=O)=O,P097-0852
1148,1148,0.0,0.015691575,0.0,0.06189424,0.0,0.0005540355,0.0,0.02008452,0.0,0.004770567,0.0,0.01011834,0.0,0.047652807,0.0,0.019367615,0.0,0.020237586,0.0,0.00042709007,0.0,0.20079839,O=C(CC=1OC(=NN=1)C=3C=C2C=CC=NC2=CC=3)NCC=4C=CC([F])=CC=4,P162-0948
1149,1149,0.0,0.0019646771,0.0,0.0015592405,0.0,0.0013310246,0.0,0.016223326,0.0,0.0040448294,0.0,0.164802,0.0,0.005727142,0.0,0.029863749,0.0,0.007675118,0.0,0.0022893888,0.0,0.23548049,O=C(/C1=C/NC2=NC=CC=C12)N3CCCCCC3,P168-0046F
1150,1150,0.0,0.0078059835,0.0,0.008047591,0.0,0.01149655,0.0,0.00977975,0.0,0.0012383141,0.0,0.079279,0.0,0.0060075666,0.0,0.06800277,0.0,0.0015897775,0.0,0.040586546,0.0,0.23383383,Cc1sc(cc1NC(=O)c2n[nH]c3ccccc23)c4ccn[nH]4,P177-0143
1151,1151,0.0,0.009085437,0.0,0.01585614,0.0,0.023810841,0.0,0.012509514,0.0,0.0042359782,0.0,0.001122007,0.0,0.016481651,0.0,0.034514885,0.0,0.020641843,0.0,0.00038611938,0.0,0.13864441,OC(=O)c1ccc(cc1)c2nnc3ccc(NC(=O)C4CCC4)cn23,P207-8804
1152,1152,0.0,0.0038437305,0.0,0.0059704226,0.0,0.0035504284,0.0,0.013671275,0.0,0.03280286,0.0,0.0059769126,0.0,0.05588213,0.0,0.12345571,1.0,0.70955503,0.0,0.00043315213,1.0,0.95514166,OC(=O)CCNc1c(nc2cnccn12)c3ccc(F)cc3,P207-8847
1153,1153,0.0,0.0016751481,0.0,0.0037080173,0.0,0.012078579,0.0,0.0046639577,0.0,0.00028702174,0.0,0.043625314,0.0,0.09753865,0.0,0.014384885,0.0,0.0013847111,0.0,3.966248e-06,0.0,0.17935024,O=C2N[C@@]([H])(CC(=O)NCC/C1=C/C=NC=C1)C(=O)N2CC=4C=C3OCOC3=CC=4,P207-9172
1154,1154,0.0,0.005390273,0.0,0.0029458888,0.0,0.0011218358,0.0,0.0028626136,0.0,0.0070770625,0.0,0.008527068,0.0,0.0040915464,0.0,0.12321507,0.0,0.018638406,0.0,0.0007405031,0.0,0.17461026,CC(=O)c1cccc(NC(=O)C2CCN(CC2)c3cnc4nccnc4c3)c1,P271-0595
1155,1155,0.0,0.00071391533,0.0,0.00086839544,0.0,0.0077819815,0.0,0.0028709925,0.0,0.014659123,0.0,0.045992218,0.0,0.02389212,1.0,0.81036896,0.0,0.08138943,0.0,0.004789238,1.0,0.99332637,Cc1ccc(cc1)c2nc3cnccn3c2NCCC(=O)NCc4occc4,P349-1174
1156,1156,0.0,0.00049858436,0.0,0.0007445792,0.0,0.0015705156,0.0,0.004245311,0.0,0.00094353297,0.0,0.064080045,0.0,0.039400246,0.0,0.40566388,0.0,0.08280804,0.0,6.9104426e-05,0.0,0.6000238,COc1cccc(c1)c2nc3cnccn3c2NCCC(=O)N4CCN(C)CC4,P349-2336
